season,episode,title,airdate,runtime,rating,character,sentence
3,9,Ruler of the Walls,2018-09-16,25,9.1,Erwin Smith,"Unless we destroy the main body, it will regenerate and form another shield of heat."
3,9,Ruler of the Walls,2018-09-16,25,9.1,Erwin Smith,We've only got one shot.
3,9,Ruler of the Walls,2018-09-16,25,9.1,Jean Kirstein,"Hot!  Shit! Which is it?!  Historia?!  I understand your reasons, but I can't approve you entering combat."
3,9,Ruler of the Walls,2018-09-16,25,9.1,Historia Reiss,"Commander, please!  I've finally grasped the duty I was meant to fulfill!  That's why I'm here right now!  Well, in any case  With my body as it is I can't exactly stop you, can I?  I'm sorry for being so selfish."
3,9,Ruler of the Walls,2018-09-16,25,9.1,Historia Reiss,But this is the first time I've gone against my parents  This is my first fight with my father.
3,9,Ruler of the Walls,2018-09-16,25,9.1,Frieda Reiss,"Father!  Listen to me, Father!  We can kill the Titans, once and for all!  Why?! Why don't you understand?!  You know I'll be fine, Brother."
3,9,Ruler of the Walls,2018-09-16,25,9.1,Historia Reiss,"Pray for me  Alma, you're the only one who understands me  Leave it to me, Father."
3,9,Ruler of the Walls,2018-09-16,25,9.1,Historia Reiss,"I won't lose to the ghosts of our ancestors!  Oh, God  Was our city just saved?  Hey You okay?  Are you injured?  Were you the one who dealt the finishing blow?  Was that all my imagination?  Am I really  acting on my own accord?  I don't know."
3,9,Ruler of the Walls,2018-09-16,25,9.1,Historia Reiss,"But  The one always going with the flow is  without a doubt, me."
3,9,Ruler of the Walls,2018-09-16,25,9.1,Historia Reiss,I am  I am Historia Reiss.
3,9,Ruler of the Walls,2018-09-16,25,9.1,Historia Reiss,The true ruler of the walls.
3,9,Ruler of the Walls,2018-09-16,25,9.1,Kenny Ackerman,I'm afraid I cannot die right now.
3,9,Ruler of the Walls,2018-09-16,25,9.1,Kenny Ackerman,"Please, forgive me."
3,9,Ruler of the Walls,2018-09-16,25,9.1,Kenny Ackerman,"Gimme a damn break  You hear me, don'tcha?  Gotta name?  That's why I'm able to do any job asked of me."
3,9,Ruler of the Walls,2018-09-16,25,9.1,Uri Reiss,Are you any different?  Doesn't matter to me.
3,9,Ruler of the Walls,2018-09-16,25,9.1,Uri Reiss,It's all pointless anyways.
3,9,Ruler of the Walls,2018-09-16,25,9.1,Kenny Ackerman,Captain Ackermann!  Idiots! Get away!  Kenny.
3,9,Ruler of the Walls,2018-09-16,25,9.1,Kenny Ackerman,"Oh, gee  It's you?  Your comrades we fought They all ended up getting crushed."
3,9,Ruler of the Walls,2018-09-16,25,9.1,Levi Ackerman,Are you the only survivor?  Seems that way.
3,9,Ruler of the Walls,2018-09-16,25,9.1,Levi Ackerman,Report back.
3,9,Ruler of the Walls,2018-09-16,25,9.1,Kenny Ackerman,I'm fine here alone.
3,9,Ruler of the Walls,2018-09-16,25,9.1,Levi Ackerman,Understood.
3,9,Ruler of the Walls,2018-09-16,25,9.1,Unknown,With those burns and that blood loss  there's no helping you now.
3,9,Ruler of the Walls,2018-09-16,25,9.1,Levi Ackerman,Yeah?  I wonder   Levi stumbles across Kenny on the brink of death.
3,9,Ruler of the Walls,2018-09-16,25,9.1,Narrator,In his hazy and fading mind  he remembers the man he once called a friend.
3,9,Ruler of the Walls,2018-09-16,25,9.1,Narrator,"Next episode: ""Friends."
3,9,Ruler of the Walls,2018-09-16,25,9.1,Narrator,"""  ""Friends"""
3,10,Friends,2018-09-23,25,9.1,Jean Kirstein,We're good to go.
3,10,Friends,2018-09-23,25,9.1,Jean Kirstein,All right! Drop it!  Captain Levi!  What? Your face looks like it's leaking shit.
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,"We've found Kenny Ackermann!   ""Friends""  Never imagined there was someone stronger than me in the world  So this is a Titan  To think they really existed  What's more, within the walls  Uri! Hold him right there!  Rod, wait."
3,10,Friends,2018-09-23,25,9.1,Uri Reiss,Don't shoot.
3,10,Friends,2018-09-23,25,9.1,Rod Reiss,Whoever it was who told him about us is likely part of the council.
3,10,Friends,2018-09-23,25,9.1,Rod Reiss,We must discover who's responsible.
3,10,Friends,2018-09-23,25,9.1,Uri Reiss,"In that case, use your power and make the assassin talk!  That's something I cannot do."
3,10,Friends,2018-09-23,25,9.1,Uri Reiss,"If I had to guess, this man is a descendant of the Ackermann family."
3,10,Friends,2018-09-23,25,9.1,Uri Reiss,In which case  his reasons for raising a blade are within the man himself.
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,"Uri!  If you won't do it, I'll kill him!  Argh, shit! Forgive me, will ya?!  You're the true King, ain'tcha?!  Get yer hands off me! I gotta escape!  Lemme go and gimme another chance!  Up against such overwhelming might, I was powerless."
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,"After all, he literally could've crushed me to death."
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,"Violence was all that I had, but even that had failed me."
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,"Violence was all that I had, but even that had failed me."
3,10,Friends,2018-09-23,25,9.1,Uri Reiss,"It's not my fault! I can't control my creativity!  Y-You're crazy!  M-My legs!  Hey! Uri!  What was that for?! He's an Ackermann!  You can't erase his memory!  We've gotta kill him!  Considering how the Ackermanns have been persecuted in our name,  your hatred is justified."
3,10,Friends,2018-09-23,25,9.1,Uri Reiss,However I'm afraid I cannot die right now.
3,10,Friends,2018-09-23,25,9.1,Uri Reiss,"Please, forgive me."
3,10,Friends,2018-09-23,25,9.1,Uri Reiss,"Even within such tiny walls, to be unable to build paradise  I'm a fool."
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,"For a King that held so much power to bow down to trash like me  His Titan alone shocked me plenty,  but him doing that rattled something inside me like nothing ever before."
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,I said right there I wanted to help him and Uri nodded.
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,"At the very next council, missing was the one who tipped me off to the Reiss,  and in his place was the Reiss' new dog, legs stretched up on the table."
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,That was my new line of work.
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,"It was a bit pathetic for me, but it ended the Ackermanns' persecution."
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,Though walking around in broad daylight was something I wouldn't risk.
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,But I had fewer enemies.
3,10,Friends,2018-09-23,25,9.1,Unknown,"Kuchel Ah, if you mean Olympia  She's been sick for so long now, she hasn't sold in ages."
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,"Hey, hey, hey, hey  Damn, you've lost a ton of weight since last time, Kuchel."
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,She's dead.
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,"Huh?  And you?  Are you alive?  Hey, hey, gimme a damn break  You hear me, don'tcha?  Gotta name?  Levi."
3,10,Friends,2018-09-23,25,9.1,Levi Ackerman,Just Levi.
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,"I get it, Kuchel  That's true  Not worth using your name  I'm Kenny."
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,Just Kenny.
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,I used to know Kuchel.
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,Nice to meetcha.
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,An unfriendly brat on the brink of death  is all Kuchel left behind.
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,"I wasn't so heartless that I'd let the runt die, but  I wasn't steppin' in as a parent, either."
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,"There wasn't much I could teach 'em, but  First up was how to grip a knife."
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,How to get along with people  and how to say hello.
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,How to swing a deal  and how to swing a knife.
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,"Basically, all one needs to know to survive in the underground."
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,"If he wanted to go above ground, it was up to him."
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,"But, when that time came, he had to do it himself."
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,"Let us pray  For true world peace  Interior Police?  Ah, so that's who you're with?  Sorry about killing so many of your pals."
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,But look at you now.
3,10,Friends,2018-09-23,25,9.1,Uri Reiss,The King has made you obedient.
3,10,Friends,2018-09-23,25,9.1,Uri Reiss,His glory is boundless.
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,"Say, Sannes Sounds like you revere the King like crazy."
3,10,Friends,2018-09-23,25,9.1,Unknown,That's why I'm able to do any job asked of me.
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,Are you any different?  Why do you abide by the King?  I  Who knows?  Probably 'cuz he's the strongest around.
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,"Yeah  In our world, the one on top is the one who can show they're the strongest."
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,Power is all you need.
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,"At the least, it'll mean you don't go out like my sister did."
3,10,Friends,2018-09-23,25,9.1,Uri Reiss,I don't have long left  Anyone could tell that at a glance.
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,"Funny how you're a monster, yet age and disease do you in."
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,You disappoint me.
3,10,Friends,2018-09-23,25,9.1,Uri Reiss,It's not that.
3,10,Friends,2018-09-23,25,9.1,Uri Reiss,Eh?  This power will be passed down to Rod's children.
3,10,Friends,2018-09-23,25,9.1,Uri Reiss,But I should live on inside of their memories.
3,10,Friends,2018-09-23,25,9.1,Uri Reiss,"What's that mean?  You can pass down that power?  Kenny In the not too distant future, this world will crumble."
3,10,Friends,2018-09-23,25,9.1,Uri Reiss,And in humanity's fading twilight I wish to build paradise.
3,10,Friends,2018-09-23,25,9.1,Uri Reiss,"You believe in violence, do you not?  It's the unavoidable truth of our world."
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,"Though  When we were at each other's throats, what was it that made us friends?  Was it violence?  No idea."
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,But if you hadn't squeezed me in that stupidly big hand of yours  I'd have stuffed your skull full of shit for sure.
3,10,Friends,2018-09-23,25,9.1,Uri Reiss,"Before we became ""friends,"" you know?  Yeah It's the unavoidable truth  Even so, I  I believe in the miracle that happened back then."
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,"In the end, I never saw eye to eye with him on that."
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,"Just like he said, the monster was passed on."
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,"One look in her eyes, and I knew he was in there."
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,"Rod's daughter preached to anyone who would listen  about love, peace, and all that, just like he used to."
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,"How'd you find the time to talk about such useless shit?  Is it because you're so powerful, you have that luxury?  If somebody obtains that power, would they be the same way, too?  For example  even me?  I'm Kenny Ackermann."
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,"If you like dumb names, I'm known as Kenny the Ripper, too."
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,"I've slit so many military police throats like yours that I'm bored of it, but  Well, a lot happened and  it seems I'll be captain of this new Anti-Personnel Control Squad."
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,Nice to meetcha.
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,"Hmm?  Yeah, it don't make much sense."
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,I'm sure you're all pissed off that a crazed killer not from the military is your boss.
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,Doesn't matter to me.
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,"Hmm?  Two years since the wall fell, and people have given up fighting Titans,  squabbling over the land we have left instead."
3,10,Friends,2018-09-23,25,9.1,Unknown,"That's what we're here for, right?  We followed the rules, climbed the ranks of the military, and here we are."
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,Doesn't matter to me.
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,It's all pointless anyways.
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,Don't you worry!  This squad to counter the Scouts ain't even legit!  It's nothin' more than a guise I thought up.
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,Just to make those shits on the council nod their heads.
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,"Then why are we here?!  Well, I'll tell you why! It's all for a grand dream!  Power rivaling a god  All who get their hands on that power somehow become compassionate."
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,Would it be the same for a shit like me?  I gotta know.
3,10,Friends,2018-09-23,25,9.1,Levi Ackerman,"What does it feel like?  From their point of view, what do they actually see?  Could trash like me  see the world the same way you saw it?  Well, Uri?  Kenny  With those burns and that blood loss  there's no helping you now."
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,Yeah?  I wonder  I swiped this little one right out of Rod's bag.
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,Seems if I inject this I'll turn into a Titan.
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,One of those dumb Titans unfortunately.
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,For a while it should extend my  life.
3,10,Friends,2018-09-23,25,9.1,Levi Ackerman,You've had the time and strength to inject yourself.
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,Why haven't you?  Yeah  I wonder  If I don't inject it right  I might end up like he did  all messed up.
3,10,Friends,2018-09-23,25,9.1,Levi Ackerman,I know you're not sitting here waiting to die.
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,Don't you have a better excuse?  I don't wanna die  and wanted power.
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,"But I see  I think I understand why he did it, after all this time  Huh?  Everybody I've met was all the same."
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,"Drinking  Women  Worshiping God, even  Family  The King  Dreams  Children  Power  Everyone had to be drunk on somethin' to keep pushing on  Everyone was a slave to somethin'."
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,Even him  A-And what are you?  A hero?!  Kenny.
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,Tell me everything you know!  Why doesn't the First King want humanity to survive?!  Beats me  But we Ackermanns  opposed him for that reason.
3,10,Friends,2018-09-23,25,9.1,Levi Ackerman,"My last name seems to be Ackermann, too."
3,10,Friends,2018-09-23,25,9.1,Kenny Ackerman,"You What were you to my mother?  Heh, you idiot  Just her brother."
3,10,Friends,2018-09-23,25,9.1,Crowd,"That day why?  Why did you leave me?  Because  I'm not meant to be  someone's father  Kenny  That girl toppled the Titan bigger than the wall?!  Yeah! All the people of Orvud District witnessed it!  She saved us from that Titan with such a tiny body?!  Her father ruled as King from the shadows, but she ended his tyranny!  She's our true ruler of the walls!  Queen Historia!  Let me deal the killing blow to the Titan."
3,10,Friends,2018-09-23,25,9.1,Jean Kirstein,"That way, we can unite the walls as one and stabilize the situation!  To think she actually dealt the killing blow  Hold on You're seriously doing it, Historia?  Yeah, I am."
3,10,Friends,2018-09-23,25,9.1,Jean Kirstein,"Mikasa was just joking about it! Right, Mikasa?  After you smack him, tell him this ""I dare you to hit me back."
3,10,Friends,2018-09-23,25,9.1,Mikasa Ackerman,"""  Damn you!  If it's not a real grudge, just forget it."
3,10,Friends,2018-09-23,25,9.1,Historia Reiss,"If I can't do this, how can I call myself Queen?  Hell yeah, Historia."
3,10,Friends,2018-09-23,25,9.1,Levi Ackerman,That's the spirit!  Whoa!  How'd you like that?! I'm the Queen!  If you got a problem  Thank you all of you.
3,10,Friends,2018-09-23,25,9.1,Zeke Yeager,Reiner!  I won.
3,10,Friends,2018-09-23,25,9.1,Zeke Yeager,Saving Annie can come later.
3,10,Friends,2018-09-23,25,9.1,Zeke Yeager,"Retrieving the Coordinate is our priority, as it should be."
3,10,Friends,2018-09-23,25,9.1,Zeke Yeager,"If we just wait here, it'll come to us."
3,10,Friends,2018-09-23,25,9.1,Narrator,"They thought themselves special  When a certain man imparts old tales, Eren learns the past of his father, Grisha."
3,10,Friends,2018-09-23,25,9.1,Narrator,"Next episode: ""Bystander."
3,10,Friends,2018-09-23,25,9.1,Narrator,"""  ""Bystander"""
3,11,Bystander,2018-10-07,25,9.1,Unknown,"""Bystander""  Hey!  You wait right there!  Isn't this?  Yeah Not quite the Queen I was expecting."
3,11,Bystander,2018-10-07,25,9.1,Unknown,And it's only been two months since she was crowned.
3,11,Bystander,2018-10-07,25,9.1,Unknown,Seems like she's better suited to run an orphanage.
3,11,Bystander,2018-10-07,25,9.1,Unknown,Do you know what the people are calling her?  The Cattle-Farming Goddess.
3,11,Bystander,2018-10-07,25,9.1,Unknown,"In a good way, of course."
3,11,Bystander,2018-10-07,25,9.1,Unknown,So we've finally got a goddess among us.
3,11,Bystander,2018-10-07,25,9.1,Armin Arlert,"At this rate, no one will remember the chump who plugged up Trost, yeah?  One of the reasons Historia decided to become queen was  to do all this."
3,11,Bystander,2018-10-07,25,9.1,Armin Arlert,"This, meaning?  Taking care of the orphans and needy from the underground to the edge of the walls."
3,11,Bystander,2018-10-07,25,9.1,Armin Arlert,"Since he was raised underground, the captain supported her, too."
3,11,Bystander,2018-10-07,25,9.1,Armin Arlert,"When people need help,  she said she'll come to their rescue, no matter who or where."
3,11,Bystander,2018-10-07,25,9.1,Armin Arlert,That's what Historia wants to do.
3,11,Bystander,2018-10-07,25,9.1,Armin Arlert,"Oh? You're slacking again!  Uh  It's getting dark, you know!  She's becoming more and more like my mother  Some goddess  I hear your hardening experiments are going well."
3,11,Bystander,2018-10-07,25,9.1,Eren Yeager,Yeah  But if we don't hurry they'll be back.
3,11,Bystander,2018-10-07,25,9.1,Eren Yeager,What would you do?  If you met Reiner and Bertholdt and had to face them again?  I've got no other choice but to kill them.
3,11,Bystander,2018-10-07,25,9.1,Armin Arlert,I hope we find out soon.
3,11,Bystander,2018-10-07,25,9.1,Armin Arlert,About this world and why it is like it is.
3,11,Bystander,2018-10-07,25,9.1,Eren Yeager,All that we've done I don't want to regret any of it.
3,11,Bystander,2018-10-07,25,9.1,Jean Kirstein,Even the kids from the underground have been smiling lately.
3,11,Bystander,2018-10-07,25,9.1,Jean Kirstein,This can't have been the wrong choice.
3,11,Bystander,2018-10-07,25,9.1,Eren Yeager,Yeah.
3,11,Bystander,2018-10-07,25,9.1,Mikasa Ackerman,You've done great.
3,11,Bystander,2018-10-07,25,9.1,Jean Kirstein,That's not  Though you're the one who said humanity should get wiped out.
3,11,Bystander,2018-10-07,25,9.1,Eren Yeager,Th-That was only 'cuz I got carried away!  What?  Gimme that.
3,11,Bystander,2018-10-07,25,9.1,Mikasa Ackerman,Hey!  Eren's tired from the experiments.
3,11,Bystander,2018-10-07,25,9.1,Sasha Blouse,That's true.
3,11,Bystander,2018-10-07,25,9.1,Eren Yeager,"Sorry, Mikasa."
3,11,Bystander,2018-10-07,25,9.1,Narrator,"Would you stop treating me like some feeble old man?  Due to the military purge,  considerable talent was lost from humanity's forces, but  the discovery of glowing ore in the underground cavern  was one of many things gained."
3,11,Bystander,2018-10-07,25,9.1,Narrator,"Also, with Eren's hardening ability, a certain anti-Titan weapon was born."
3,11,Bystander,2018-10-07,25,9.1,Hange Zoë,That's it  Jam your head in here.
3,11,Bystander,2018-10-07,25,9.1,Hange Zoë,"Now!  Ooh!  A direct hit on the nape!  This could be it!  We did it! That's a 12-meter, crushed!  We did it!  Hell yeah! With this, we can kill Titans without a single soldier fighting!  We'll hack down the Titans all day and night!  Say hello to the executioner from hell!  We did it, Eren!  Eren?  He probably overused his Titan powers."
3,11,Bystander,2018-10-07,25,9.1,Mikasa Ackerman,All he's done is hardening experiments lately.
3,11,Bystander,2018-10-07,25,9.1,Hange Zoë,"Sorry, Eren  There's nothing to apologize for, Hange."
3,11,Bystander,2018-10-07,25,9.1,Eren Yeager,"Who gives a damn if I'm tired?  Let's hurry make weapons, and get going  to Shiganshina."
3,11,Bystander,2018-10-07,25,9.1,Jean Kirstein,"We can win! We can beat 'em!  With the new weapons, the Titans will crumble like paper!  You're so damn worked up."
3,11,Bystander,2018-10-07,25,9.1,Jean Kirstein,Only you would be happy about becoming a Scout.
3,11,Bystander,2018-10-07,25,9.1,Connie Springer,"That's right! Didn't Hitch try to stop you from joining?  Hitch? Why would she?  Why? 'Cuz you two are you know?  I don't follow, but  Hitch told me off, saying I wasn't cut out for it and not to act cool."
3,11,Bystander,2018-10-07,25,9.1,Marlowe Freudenberg,"That if I stayed in the Military Police, I could coast along in life."
3,11,Bystander,2018-10-07,25,9.1,Marlowe Freudenberg,I thought she was better than that  Told her I was wrong about her.
3,11,Bystander,2018-10-07,25,9.1,Jean Kirstein,- You shit.
3,11,Bystander,2018-10-07,25,9.1,Jean Kirstein,"- Huh?  - Marlo, are you stupid? - He's a bowl cut imbecile."
3,11,Bystander,2018-10-07,25,9.1,Sasha Blouse,Why? Marlo said nothing wrong.
3,11,Bystander,2018-10-07,25,9.1,Jean Kirstein,"Anyways, the only ones as worked up as you are  the recruits with zero battle experience."
3,11,Bystander,2018-10-07,25,9.1,Jean Kirstein,"Whoa, whoa Think you're some veteran hero now?  Compared to you, I am."
3,11,Bystander,2018-10-07,25,9.1,Sasha Blouse,How rude.
3,11,Bystander,2018-10-07,25,9.1,Connie Springer,"Weren't we in the 104th together?  Besides, we're not the only ones."
3,11,Bystander,2018-10-07,25,9.1,Connie Springer,Everyone in the walls is pumped up about the idea of retaking Wall Maria.
3,11,Bystander,2018-10-07,25,9.1,Marlowe Freudenberg,"Is that so?  Still, you all do seem different now."
3,11,Bystander,2018-10-07,25,9.1,Marlowe Freudenberg,"It's your faces, I guess  What exactly happened?  Wanna know?  No I think I'll ask later."
3,11,Bystander,2018-10-07,25,9.1,Connie Springer,I'm outta here.
3,11,Bystander,2018-10-07,25,9.1,Connie Springer,See you later.
3,11,Bystander,2018-10-07,25,9.1,Connie Springer,"Eh? So soon?  Tomorrow's a prep day, so I'm heading to my village in the morning."
3,11,Bystander,2018-10-07,25,9.1,Connie Springer,Might find out something new there.
3,11,Bystander,2018-10-07,25,9.1,Connie Springer,Good night.
3,11,Bystander,2018-10-07,25,9.1,Armin Arlert,"Turning Conny's mom back to normal isn't impossible, right?  Yeah  If our understanding of Titans keeps improving, someday  You're telling me Titans are people?  It's just speculation for now."
3,11,Bystander,2018-10-07,25,9.1,Ymir,About 60 years.
3,11,Bystander,2018-10-07,25,9.1,Ymir,It was like I was stuck in a nightmare that never would end.
3,11,Bystander,2018-10-07,25,9.1,Eren Yeager,"A nightmare, huh?  Eh?  With all that's happened, it's been so vague  But who exactly are we fighting against?  That is, are Titans just  people being tormented by some nightmare?  For a time, I was one of those Titans."
3,11,Bystander,2018-10-07,25,9.1,Mikasa Ackerman,Eren!  You still have bread and soup left.
3,11,Bystander,2018-10-07,25,9.1,Mikasa Ackerman,Save talking for after you've eaten.
3,11,Bystander,2018-10-07,25,9.1,Eren Yeager,Right.
3,11,Bystander,2018-10-07,25,9.1,Eren Yeager,"Sorry, Mikasa."
3,11,Bystander,2018-10-07,25,9.1,Mikasa Ackerman,"For crying out loud, Eren."
3,11,Bystander,2018-10-07,25,9.1,Jean Kirstein,I swear that's all you do lately mumbling shit to yourself.
3,11,Bystander,2018-10-07,25,9.1,Jean Kirstein,When you should be trying to remember that one guy.
3,11,Bystander,2018-10-07,25,9.1,Armin Arlert,"You saw, right? In the cavern when those memories came back  That guy in the Scouts who you think met your dad."
3,11,Bystander,2018-10-07,25,9.1,Eren Yeager,"Yeah That day, I'm pretty sure he was with my dad."
3,11,Bystander,2018-10-07,25,9.1,Eren Yeager,He's gotta know something.
3,11,Bystander,2018-10-07,25,9.1,Eren Yeager,"The thing is, though, I feel like I've met the guy somewhere."
3,11,Bystander,2018-10-07,25,9.1,Armin Arlert,You mean not Dr.
3,11,Bystander,2018-10-07,25,9.1,Jean Kirstein,"Jaeger, but you, yourself?  I think so  Smack your head and see if you remember."
3,11,Bystander,2018-10-07,25,9.1,Levi Ackerman,"That's right, twerp."
3,11,Bystander,2018-10-07,25,9.1,Levi Ackerman,You might remember if you stopped holding hands with Historia for once.
3,11,Bystander,2018-10-07,25,9.1,Levi Ackerman,Get a head-butt from the commandant.
3,11,Bystander,2018-10-07,25,9.1,Eren Yeager,"If that helped me remember, I'd  Huh?  The Cadet Corps commandant  Keith Sadies!  Before Erwin, he was the 12th commander of the Scout Regiment."
3,11,Bystander,2018-10-07,25,9.1,Hange Zoë,It's been a long while since I've seen him.
3,11,Bystander,2018-10-07,25,9.1,Hange Zoë,Commandant Sadies.
3,11,Bystander,2018-10-07,25,9.1,Keith Shadis,"What's wrong, Braus? Not sitting?  No! I am quite fine standing here!  If I recall  Back in the day, I always used to call you in here to chew you out."
3,11,Bystander,2018-10-07,25,9.1,Keith Shadis,And it's only been a handful of months.
3,11,Bystander,2018-10-07,25,9.1,Keith Shadis,I hardly recognize you all anymore.
3,11,Bystander,2018-10-07,25,9.1,Hange Zoë,"Commander Sadies  Rather, Commandant  With preparations to retake Wall Maria underway,  perhaps you can guess what brings us here today."
3,11,Bystander,2018-10-07,25,9.1,Keith Shadis,Eren.
3,11,Bystander,2018-10-07,25,9.1,Keith Shadis,You resemble your mother so much.
3,11,Bystander,2018-10-07,25,9.1,Keith Shadis,"However, the fangs lurking deep in your eyes are surely your father's."
3,11,Bystander,2018-10-07,25,9.1,Keith Shadis,Tell me about him! Everything you know!  I know nothing in the grand scheme of things.
3,11,Bystander,2018-10-07,25,9.1,Keith Shadis,"However, I can tell you a story utterly useless to humanity."
3,11,Bystander,2018-10-07,25,9.1,Keith Shadis,The story of my past as a mere bystander.
3,11,Bystander,2018-10-07,25,9.1,Keith Shadis,Twenty years ago.
3,11,Bystander,2018-10-07,25,9.1,Keith Shadis,Wall Maria.
3,11,Bystander,2018-10-07,25,9.1,Keith Shadis,"In front of the gates of Shiganshina, he was there."
3,11,Bystander,2018-10-07,25,9.1,Keith Shadis,"Hey, you!  What are you doing here?!  How did you get past the wall?!  Wh-What are all you doing outside the wall?!  Don't tell me you're fighting?!  Huh?  Was it the truth or a lie?  He couldn't remember why he was outside the walls."
3,11,Bystander,2018-10-07,25,9.1,Keith Shadis,All of his memories had been lost.
3,11,Bystander,2018-10-07,25,9.1,Keith Shadis,Except that he knew his name was Grisha Jaeger.
3,11,Bystander,2018-10-07,25,9.1,Unknown,Who knew it's a crime to go into Titan territory without permission?  I thought only you Scouts were dumb enough to go outside the walls.
3,11,Bystander,2018-10-07,25,9.1,Keith Shadis,"Isn't there a law that jails idiots who drink on duty, Hannes?  Anyways, it's not like he hurt anyone, so  Let's not report it, all right?  Yeah."
3,11,Bystander,2018-10-07,25,9.1,Grisha Yeager,"Well?  What do you plan on doing now, Grisha Jaeger?  I remember something other than my name."
3,11,Bystander,2018-10-07,25,9.1,Grisha Yeager,I'm a doctor.
3,11,Bystander,2018-10-07,25,9.1,Grisha Yeager,Introduce me to a hospital.
3,11,Bystander,2018-10-07,25,9.1,Grisha Yeager,I should be able to help.
3,11,Bystander,2018-10-07,25,9.1,Grisha Yeager,Oh?  Also Do you think you could teach me?  About this world About the Scouts.
3,11,Bystander,2018-10-07,25,9.1,Grisha Yeager,About all of you.
3,11,Bystander,2018-10-07,25,9.1,Keith Shadis,He truly knew nothing at all.
3,11,Bystander,2018-10-07,25,9.1,Keith Shadis,Not about this world or anything.
3,11,Bystander,2018-10-07,25,9.1,Grisha Yeager,I see.
3,11,Bystander,2018-10-07,25,9.1,Grisha Yeager,"Although there's economic inequality, there's peace within the walls."
