character,season,episode,title,airdate,n_lines,md_F1_mean,md_F2_mean,inout_F1_mean,ep_order,season_f
Hitch Dreyse,4,23,Sunset,2022-02-20,8,-0.23310192992892553,-0.3328491962516242,-0.33029815342328567,6,Season 4
Hitch Dreyse,4,24,Pride,2022-02-27,1,-0.23196171123716403,-0.11297841190507484,-0.8936648636093687,60,Season 4
Jean Kirstein,1,3,A Dim Light Amid Despair - Humanity's Comeback (1),2013-04-21,4,-0.23246408434347768,0.12394073688176423,-0.051509150842715345,12,Season 1
Jean Kirstein,1,4,The Night of the Closing Ceremony - Humanity's Comeback (2),2013-04-28,6,-0.23274469648303261,-0.16930037826372552,0.22717746419263812,1,Season 1
Jean Kirstein,1,5,First Battle - The Struggle for Trost (1),2013-05-05,1,-0.23310192992892553,-0.3328491962516242,0.23733724362695982,13,Season 1
Jean Kirstein,1,7,Small Blade - The Struggle for Trost (3),2013-05-19,10,1.1217075991771341,0.20532945223461083,0.23398372666276013,15,Season 1
Jean Kirstein,1,8,I Can Hear His Heartbeat - The Struggle for Trost (4),2013-05-26,8,0.2517087891712088,0.6438391737871578,0.3741776853640564,16,Season 1
Jean Kirstein,1,10,Response - The Struggle for Trost (6),2013-06-09,2,-0.23365060984866565,0.5206842393586718,0.8019220743439966,17,Season 1
Jean Kirstein,1,11,Idol - The Struggle for Trost (7),2013-06-16,1,1.7026603336302246,0.16045385247766486,0.22514550830577376,18,Season 1
Jean Kirstein,1,12,Wound - The Struggle for Trost (8),2013-06-23,6,-0.2326443791450158,0.5941095993314254,-0.3288752578018982,19,Season 1
Jean Kirstein,1,13,Primal Desire - The Struggle for Trost (9),2013-06-30,3,-0.231552078465595,0.36763115201115437,-0.14108635440653713,76,Season 1
Jean Kirstein,1,16,What Needs to Be Done Now - Eve of the Counterattack (3),2013-07-28,14,-0.23304553283371568,-0.3079768382871696,-0.33177805192599014,2,Season 1
Jean Kirstein,1,17,Female Titan - The 57th Exterior Scouting Mission (1),2013-08-04,7,-0.2329390415443882,-0.3014390842021171,-0.7261720357059828,21,Season 1
Jean Kirstein,1,18,Forest of Giant Trees - The 57th Exterior Scouting Mission (2),2013-08-11,11,0.1189346452589408,-0.15651132581753913,-0.5847667905336595,22,Season 1
Jean Kirstein,1,20,Erwin Smith - The 57th Exterior Scouting Mission (4),2013-08-25,10,-0.23301088873702944,-0.15173829529313945,-0.3309072136887626,23,Season 1
Jean Kirstein,1,21,Crushing Blow - The 57th Exterior Scouting Mission (5),2013-09-01,4,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,24,Season 1
Jean Kirstein,1,22,The Defeated - The 57th Exterior Scouting Mission (6),2013-09-08,1,-0.23310192992892553,-0.3328491962516242,-0.882998411454787,25,Season 1
Jean Kirstein,1,24,Mercy - Assault on Stohess (2),2013-09-22,6,0.41196212147549754,-0.2050599773996194,0.6070222028455812,26,Season 1
Jean Kirstein,1,25,Wall: Raid on Stohess District (3),2013-09-29,6,0.7347207830134931,-0.030526165050558034,0.04365549265949812,27,Season 1
Jean Kirstein,2,1,Beast Titan,2017-04-01,1,-0.23082149254540252,0.10689237244147454,0.22514550830577376,28,Season 2
Jean Kirstein,2,7,Close Combat,2017-05-13,1,-0.23310192992892553,-0.3328491962516242,0.22514550830577376,4,Season 2
Jean Kirstein,2,8,The Hunters,2017-05-20,2,-0.23310192992892553,-0.3328491962516242,-0.3275547497257276,32,Season 2
Jean Kirstein,2,11,Charge,2017-06-10,3,-0.2328386947059846,-0.14821592112993115,0.6075306305677826,34,Season 2
Jean Kirstein,2,12,Scream,2017-06-17,1,-0.23244926096826812,0.7626019683477481,0.2306323157008899,35,Season 2
Jean Kirstein,3,1,Smoke Signal,2018-07-22,8,-0.23212017572500093,0.15010791952611227,0.09131328881806133,36,Season 3
Jean Kirstein,3,2,Pain,2018-07-29,6,-0.2328745331129691,0.01938291165656066,0.4143061135499138,37,Season 3
Jean Kirstein,3,4,Trust,2018-08-12,5,0.5412908140239113,0.042057796516813184,0.4565870070396352,78,Season 3
Jean Kirstein,3,8,Outside the Walls of Orvud District,2018-09-09,5,-0.23310192992892553,-0.3328491962516242,-0.8925675021303455,40,Season 3
Jean Kirstein,3,9,Ruler of the Walls,2018-09-16,2,-0.23310192992892553,-0.3328491962516242,-0.8922931617605896,41,Season 3
Jean Kirstein,3,10,Friends,2018-09-23,3,-0.23224106548851162,0.29022472851870934,-0.5179846692734298,84,Season 3
Jean Kirstein,3,11,Bystander,2018-10-07,5,-0.23253683877730108,-0.18403778543863075,0.45293053944444417,42,Season 3
Jean Kirstein,3,12,Night of the Battle to Retake the Wall,2018-10-14,11,-0.2324486274797829,0.09220921895422483,-0.07654883617158216,43,Season 3
Jean Kirstein,3,13,The Town Where Everything Began,2019-04-28,1,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,44,Season 3
Jean Kirstein,3,14,Thunder Spears,2019-05-05,5,-0.23297139613679405,-0.11375896333174973,0.23879898826410426,45,Season 3
Jean Kirstein,3,15,Descent,2019-05-12,7,0.5967975423614338,0.34942062641027677,0.39433613230709336,46,Season 3
Jean Kirstein,3,16,Perfect Game,2019-05-19,7,-0.23229439616127015,0.07613125637254416,0.0768096173340161,47,Season 3
Jean Kirstein,3,17,Hero,2019-05-26,4,-0.2327070770945141,-0.05589928356908465,0.2345170492704891,48,Season 3
Jean Kirstein,3,18,Midnight Sun,2019-06-02,3,-0.23257545948304362,0.036417353991761825,-0.5153436531210885,63,Season 3
Jean Kirstein,3,19,The Basement,2019-06-09,2,-0.23310192992892553,-0.3328491962516242,0.22651721015455284,49,Season 3
Jean Kirstein,3,22,Beyond the Wall,2019-06-30,1,-0.23337600334525646,0.7502534822169622,1.3521860913135906,52,Season 3
Jean Kirstein,4,5,Declaration of War,2021-01-10,1,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,64,Season 4
Jean Kirstein,4,6,The War Hammer Titan,2021-01-17,2,-0.2334991906106735,1.1117003454009375,-0.3309072136887625,68,Season 4
Jean Kirstein,4,7,Assault,2021-01-24,4,0.2512334887952734,0.06742647861323758,0.5152100233064026,53,Season 4
Jean Kirstein,4,8,Assassin's Bullet,2021-01-31,5,-0.23291984754513334,0.029372605665345313,0.4532355960777651,69,Season 4
Jean Kirstein,4,9,Brave Volunteers,2021-02-07,2,-0.23310192992892553,-0.3328491962516242,0.22910703253428555,54,Season 4
Jean Kirstein,4,13,Children of the Forest,2021-03-07,4,0.252312535663479,0.22490117796148434,0.7875986280936415,74,Season 4
Jean Kirstein,4,16,Heaven and Earth,2021-03-28,9,0.6270407644161379,0.01942559597701172,0.10469355144423609,56,Season 4
Jean Kirstein,4,17,Judgement,2022-01-09,4,-0.2334294683329225,-0.01982505138375963,-0.05219500176710484,57,Season 4
Jean Kirstein,4,18,Sneak Attack,2022-01-16,4,0.2511992296182321,0.20281431342181092,0.23185043623184362,58,Season 4
Jean Kirstein,4,19,Two Brothers,2022-01-23,3,-0.23326198378414467,-0.13859660758724107,-0.5179846692734298,71,Season 4
Jean Kirstein,4,22,Thaw,2022-02-13,3,-0.23259026380951534,-0.20152343288571373,1.3533018242993273,59,Season 4
Jean Kirstein,4,24,Pride,2022-02-27,5,-0.23271594505680865,-0.17809507430929852,-0.2204889741355576,60,Season 4
Jean Kirstein,4,25,Night of the End,2022-03-06,10,1.3154631581990568,0.44789799616094633,0.34208543120482315,7,Season 4
Jean Kirstein,4,26,Traitor,2022-03-13,3,-0.23314760883164734,-0.15233208317352642,-0.14515026618026586,8,Season 4
Jean Kirstein,4,27,Retrospective,2022-03-20,5,-0.23247016539386725,0.11027066404043903,0.23136318801946215,9,Season 4
Jean Kirstein,4,28,The Dawn of Humanity,2022-04-03,2,-0.23310192992892553,-0.3328491962516242,0.2312413759663668,83,Season 4
Keith Shadis,1,1,"To You, in 2000 Years - The Fall of Shiganshina (1)",2013-04-07,1,-0.23231222426010267,0.22105062911345486,0.23581196046035546,10,Season 1
Keith Shadis,1,2,That Day - The Fall of Shiganshina (2),2013-04-14,1,-0.2281018625159953,1.434562807518182,1.3613272603015678,11,Season 1
Keith Shadis,1,3,A Dim Light Amid Despair - Humanity's Comeback (1),2013-04-21,15,-0.23213957384144482,0.09344480744927772,0.302333629568481,12,Season 1
Keith Shadis,1,4,The Night of the Closing Ceremony - Humanity's Comeback (2),2013-04-28,3,-0.23090877034540022,0.6255546885816972,1.3534042118445442,1,Season 1
Keith Shadis,1,5,First Battle - The Struggle for Trost (1),2013-05-05,13,-0.0834393821088865,-0.017711186593846278,-0.20211884687042578,13,Season 1
Keith Shadis,1,14,Can't Look Into His Eyes - Eve of the Counterattack (1),2013-07-14,1,-0.23117200556834117,0.4409214134600042,0.2330685567627974,20,Season 1
Keith Shadis,3,11,Bystander,2018-10-07,18,0.3049803085053529,0.03142158378108306,0.2904846281344717,42,Season 3
Keith Shadis,4,14,Violence,2021-03-21,5,-0.23264584245222092,-0.24490088251300443,-0.22000172592317613,55,Season 4
Keith Shadis,4,22,Thaw,2022-02-13,1,-0.23248284172259462,1.9404659864648324,1.364070663999126,59,Season 4
Keith Shadis,4,23,Sunset,2022-02-20,6,0.09010997889132369,0.028681886299769234,-0.1435243504703861,6,Season 4
Keith Shadis,4,27,Retrospective,2022-03-20,5,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,9,Season 4
Kenny Ackerman,3,1,Smoke Signal,2018-07-22,1,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,36,Season 3
Kenny Ackerman,3,2,Pain,2018-07-29,12,-0.2321193787096803,0.21478792131676205,-0.05100160062148459,37,Season 3
Kenny Ackerman,3,3,Old Story,2018-08-05,1,-0.23310192992892553,-0.3328491962516242,2.4667277763645705,77,Season 3
Kenny Ackerman,3,6,Sin,2018-08-26,9,0.6269341376835766,0.12143310024955932,0.22998737125173263,38,Season 3
Kenny Ackerman,3,7,Wish,2018-09-02,13,0.5118977524206109,0.04883800209703067,-0.11389975424347382,39,Season 3
Kenny Ackerman,3,9,Ruler of the Walls,2018-09-16,2,-0.2334294683329225,-0.019825051383759562,0.22712627042002964,41,Season 3
Kenny Ackerman,3,10,Friends,2018-09-23,33,-0.11536190796248012,0.02422251325950061,-0.14556561431590653,84,Season 3
Kenny Ackerman,3,18,Midnight Sun,2019-06-02,2,-0.23244187280282141,0.46977935408807453,0.22712627042002964,63,Season 3
Kiyomi Azumabito,4,4,From One Hand to Another,2020-12-27,2,0.7346039453391802,0.08081684862228519,-0.3289264515745066,82,Season 4
Kiyomi Azumabito,4,11,Impostors,2021-02-21,2,-0.23310192992892553,-0.3328491962516242,-0.3322789155375415,70,Season 4
Kiyomi Azumabito,4,26,Traitor,2022-03-13,1,-0.23310192992892553,-0.3328491962516242,0.2330685567627974,8,Season 4
Kiyomi Azumabito,4,27,Retrospective,2022-03-20,4,-0.2331361891059669,-0.19746136144305088,-0.6119815085163272,9,Season 4
Kiyomi Azumabito,4,28,The Dawn of Humanity,2022-04-03,3,-0.23310192992892553,-0.3328491962516242,0.22646601638194436,83,Season 4
Levi Ackerman,1,9,Whereabouts of His Left Arm - The Struggle for Trost (5),2013-06-02,1,-0.23310192992892553,-0.3328491962516242,-0.8857418151523451,73,Season 1
Levi Ackerman,1,13,Primal Desire - The Struggle for Trost (9),2013-06-30,3,0.4126786283700064,0.20085170356819151,0.603364331248837,76,Season 1
Levi Ackerman,1,14,Can't Look Into His Eyes - Eve of the Counterattack (1),2013-07-14,9,-0.017646189447464017,0.09457754519160728,-0.018467679933120755,20,Season 1
Levi Ackerman,1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,8,-0.23287230393391747,-0.1306278610200094,-0.47277766762186757,80,Season 1
Levi Ackerman,1,16,What Needs to Be Done Now - Eve of the Counterattack (3),2013-07-28,3,0.4117720850268707,-0.24170510812404428,-0.14515026618026586,2,Season 1
Levi Ackerman,1,18,Forest of Giant Trees - The 57th Exterior Scouting Mission (2),2013-08-11,4,0.25166217569097155,0.46084567675520366,-0.3235932254972157,22,Season 1
Levi Ackerman,1,19,Bite - The 57th Exterior Scouting Mission (3),2013-08-18,15,-0.23280334388948454,-0.09183789036649091,-0.21717711419022115,81,Season 1
Levi Ackerman,1,20,Erwin Smith - The 57th Exterior Scouting Mission (4),2013-08-25,4,1.70227250142616,0.5116496608167475,0.5121620894761061,23,Season 1
Levi Ackerman,1,21,Crushing Blow - The 57th Exterior Scouting Mission (5),2013-09-01,3,0.4117720850268707,-0.24170510812404428,-0.5162581210202747,24,Season 1
Levi Ackerman,1,22,The Defeated - The 57th Exterior Scouting Mission (6),2013-09-08,6,-0.23234178413441786,-0.1862686733539246,-0.517832842957546,25,Season 1
Levi Ackerman,1,24,Mercy - Assault on Stohess (2),2013-09-22,1,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,26,Season 1
Levi Ackerman,1,25,Wall: Raid on Stohess District (3),2013-09-29,2,-0.23213696774863335,0.05403610860419,-0.33029815342328567,27,Season 1
Levi Ackerman,2,1,Beast Titan,2017-04-01,1,-0.23310192992892553,-0.3328491962516242,-0.8857418151523451,28,Season 2
Levi Ackerman,2,2,I'm Home,2017-04-08,2,-0.2334294683329225,-0.019825051383759562,-0.8936648636093687,29,Season 2
Levi Ackerman,2,8,The Hunters,2017-05-20,2,-0.23310192992892553,-0.3328491962516242,0.22514550830577376,32,Season 2
Levi Ackerman,2,12,Scream,2017-06-17,2,-0.23317044828300826,-0.06207352663447756,-0.8936648636093687,35,Season 2
Levi Ackerman,3,1,Smoke Signal,2018-07-22,18,-0.017744614477219395,-0.13295929773108672,-0.019838796781252666,36,Season 3
Levi Ackerman,3,2,Pain,2018-07-29,11,0.11897057422931565,-0.08458705787760032,0.23135163555956034,37,Season 3
Levi Ackerman,3,3,Old Story,2018-08-05,3,2.992408363541817,0.34274202873282467,1.3510668483239707,77,Season 3
Levi Ackerman,3,4,Trust,2018-08-12,9,0.4121467849146555,0.027530625173297883,0.10618353542780712,78,Season 3
Levi Ackerman,3,5,Reply,2018-08-19,3,-0.23310192992892553,-0.3328491962516242,-0.514937612944104,79,Season 3
Levi Ackerman,3,6,Sin,2018-08-26,6,-0.23348034272014265,0.07008615565800187,-0.14443881836957212,38,Season 3
Levi Ackerman,3,7,Wish,2018-09-02,1,-0.23358209149458295,0.24990856974152514,1.3534042118445442,39,Season 3
Levi Ackerman,3,8,Outside the Walls of Orvud District,2018-09-09,8,-0.23269752214368813,0.03773492111217241,-0.049528388728459355,40,Season 3
Levi Ackerman,3,9,Ruler of the Walls,2018-09-16,6,0.08945659564351678,0.020143648153737294,-0.14713102829452174,41,Season 3
Levi Ackerman,3,10,Friends,2018-09-23,2,-0.23139160189128327,-0.003043019731800156,1.3486800460327302,84,Season 3
Levi Ackerman,3,11,Bystander,2018-10-07,1,-0.23310192992892553,-0.3328491962516242,0.22514550830577376,42,Season 3
Levi Ackerman,3,12,Night of the Battle to Retake the Wall,2018-10-14,9,-0.0183930040200656,0.21783738890322193,-0.016672873316487636,43,Season 3
Levi Ackerman,3,13,The Town Where Everything Began,2019-04-28,2,-0.23310192992892553,-0.3328491962516242,-0.32755474972572757,44,Season 3
Levi Ackerman,3,14,Thunder Spears,2019-05-05,3,-0.23239842910915998,0.30438711458541123,-0.5127026369687474,45,Season 3
Levi Ackerman,3,16,Perfect Game,2019-05-19,5,0.15398042017831673,-0.16738277830206044,-0.6667335698435307,47,Season 3
Levi Ackerman,3,17,Hero,2019-05-26,4,-0.2322467659101044,-0.16794610799171217,0.5098000065701991,48,Season 3
Levi Ackerman,3,18,Midnight Sun,2019-06-02,3,-0.2327218570316717,-0.2595589348027744,-0.14555630635725042,63,Season 3
Levi Ackerman,3,19,The Basement,2019-06-09,3,1.0566460999826668,-0.15056101999646437,-0.5180870568186466,49,Season 3
Levi Ackerman,3,21,The Attack Titan,2019-06-23,4,-0.23290450351171982,-0.1943742399103544,0.2300974135914135,51,Season 3
Levi Ackerman,4,7,Assault,2021-01-24,1,-0.23231237059598744,0.015363815250739836,-0.8936648636093687,53,Season 4
Levi Ackerman,4,8,Assassin's Bullet,2021-01-31,9,1.057874063748742,0.13085418939064933,0.7274400305253799,69,Season 4
Levi Ackerman,4,9,Brave Volunteers,2021-02-07,4,-0.23310192992892553,-0.3328491962516242,-0.046252715424337176,54,Season 4
Levi Ackerman,4,13,Children of the Forest,2021-03-07,4,-0.23268800377683335,0.07994742232775076,0.5068288633988153,74,Season 4
Levi Ackerman,4,14,Violence,2021-03-21,16,0.009580839207860656,-0.026173359047925875,-0.1919324285195848,55,Season 4
Levi Ackerman,4,15,Sole Salvation,2021-03-21,2,0.736067960349778,1.26490792890674,0.7971979085321825,75,Season 4
Levi Ackerman,4,25,Night of the End,2022-03-06,1,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,7,Season 4
Levi Ackerman,4,28,The Dawn of Humanity,2022-04-03,2,-0.23253182058304478,-0.22291380407834951,-0.8936648636093687,83,Season 4
Louise,4,11,Impostors,2021-02-21,3,-0.23231222426010267,0.22105062911345483,-0.14647077425643648,70,Season 4
Louise,4,18,Sneak Attack,2022-01-16,1,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,58,Season 4
Louise,4,22,Thaw,2022-02-13,1,-0.23310192992892553,-0.3328491962516242,0.2330685567627974,59,Season 4
Louise,4,24,Pride,2022-02-27,5,-0.23310192992892553,-0.3328491962516242,-0.6682567470078054,60,Season 4
Luke Siss,1,17,Female Titan - The 57th Exterior Scouting Mission (1),2013-08-04,1,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,21,Season 1
Marcel Galliard,4,3,The Door of Hope,2020-12-20,3,1.7021780810492448,0.2307605777164189,-0.5167665487424761,5,Season 4
Marco Bodt,1,3,A Dim Light Amid Despair - Humanity's Comeback (1),2013-04-21,3,-0.23310192992892553,-0.3328491962516242,0.22829495218031642,12,Season 1
Marco Bodt,1,4,The Night of the Closing Ceremony - Humanity's Comeback (2),2013-04-28,2,-0.2334294683329225,-0.019825051383759562,-0.3342596776517975,1,Season 1
Marco Bodt,1,7,Small Blade - The Struggle for Trost (3),2013-05-19,1,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,15,Season 1
Marco Bodt,1,8,I Can Hear His Heartbeat - The Struggle for Trost (4),2013-05-26,2,-0.2327070770945141,-0.05589928356908466,-0.33288797580301843,16,Season 1
Marco Bodt,1,16,What Needs to Be Done Now - Eve of the Counterattack (3),2013-07-28,2,-0.2329673010680966,0.847098918849184,0.23322213808062275,2,Season 1
Marco Bodt,3,15,Descent,2019-05-12,5,-0.23264584245222092,-0.24490088251300443,0.007234624475982665,46,Season 3
Marlowe Freudenberg,1,23,Smile - Assault on Stohess (1),2013-09-15,12,-0.23256444407827076,-0.07252083129540886,0.22679614340098694,3,Season 1
Marlowe Freudenberg,3,4,Trust,2018-08-12,7,-0.23287629973783328,-0.17459210329017302,0.39076652289251845,78,Season 3
Marlowe Freudenberg,3,11,Bystander,2018-10-07,3,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,42,Season 3
Marlowe Freudenberg,3,16,Perfect Game,2019-05-19,5,-0.23242533295307183,0.488975036660951,0.23751943520602045,47,Season 3
Mikasa Ackerman,1,1,"To You, in 2000 Years - The Fall of Shiganshina (1)",2013-04-07,2,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,10,Season 1
Mikasa Ackerman,1,2,That Day - The Fall of Shiganshina (2),2013-04-14,2,-0.23233443074981025,-0.13586055120275853,0.2344402586115764,11,Season 1
Mikasa Ackerman,1,3,A Dim Light Amid Despair - Humanity's Comeback (1),2013-04-21,5,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,12,Season 1
Mikasa Ackerman,1,4,The Night of the Closing Ceremony - Humanity's Comeback (2),2013-04-28,2,-0.23310192992892553,-0.3328491962516242,0.7933899656214961,1,Season 1
Mikasa Ackerman,1,5,First Battle - The Struggle for Trost (1),2013-05-05,2,-0.23310192992892553,-0.3328491962516242,-0.33029815342328567,13,Season 1
Mikasa Ackerman,1,6,The World the Girl Saw - The Struggle for Trost (2),2013-05-12,10,0.15468990201144653,0.24270127475875952,0.12079242014959682,14,Season 1
Mikasa Ackerman,1,7,Small Blade - The Struggle for Trost (3),2013-05-19,10,-0.23244398205386793,-0.04532803080162776,-0.32917007568069734,15,Season 1
Mikasa Ackerman,1,8,I Can Hear His Heartbeat - The Struggle for Trost (4),2013-05-26,5,-0.23247016539386725,0.11027066404043903,-0.8897033393808569,16,Season 1
Mikasa Ackerman,1,9,Whereabouts of His Left Arm - The Struggle for Trost (5),2013-06-02,2,-0.23253182058304478,-0.22291380407834951,-0.3289264515745066,73,Season 1
Mikasa Ackerman,1,10,Response - The Struggle for Trost (6),2013-06-09,2,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,17,Season 1
Mikasa Ackerman,1,11,Idol - The Struggle for Trost (7),2013-06-16,1,-0.23310192992892553,-0.3328491962516242,0.23855536415791354,18,Season 1
Mikasa Ackerman,1,12,Wound - The Struggle for Trost (8),2013-06-23,1,-0.23310192992892553,-0.3328491962516242,0.2306323157008899,19,Season 1
Mikasa Ackerman,1,14,Can't Look Into His Eyes - Eve of the Counterattack (1),2013-07-14,2,-0.23310192992892553,-0.3328491962516242,-0.3283173913090297,20,Season 1
Mikasa Ackerman,1,16,What Needs to Be Done Now - Eve of the Counterattack (3),2013-07-28,1,-0.23310192992892553,-0.3328491962516242,0.23855536415791354,2,Season 1
Mikasa Ackerman,1,21,Crushing Blow - The 57th Exterior Scouting Mission (5),2013-09-01,1,5.571904423365002,0.7073183812431443,1.3598019771349636,24,Season 1
Mikasa Ackerman,1,22,The Defeated - The 57th Exterior Scouting Mission (6),2013-09-08,3,2.346774202791513,0.1050174177075452,0.23621800063734005,25,Season 1
Mikasa Ackerman,1,23,Smile - Assault on Stohess (1),2013-09-15,2,-0.23139160189128327,-0.003043019731800156,-0.33029815342328567,3,Season 1
Mikasa Ackerman,1,24,Mercy - Assault on Stohess (2),2013-09-22,4,0.2512334887952734,0.06742647861323758,-0.3261830478769485,26,Season 1
Mikasa Ackerman,1,25,Wall: Raid on Stohess District (3),2013-09-29,2,-0.23310192992892553,-0.3328491962516242,-0.3289264515745066,27,Season 1
Mikasa Ackerman,2,6,Warrior,2017-05-06,2,-0.23310192992892553,-0.3328491962516242,-0.3315162739542394,31,Season 2
Mikasa Ackerman,2,7,Close Combat,2017-05-13,1,-0.23310192992892553,-0.3328491962516242,-0.8897033393808569,4,Season 2
Mikasa Ackerman,2,8,The Hunters,2017-05-20,5,-0.2331567446121917,-0.11622866055790688,-0.44425104851858616,32,Season 2
Mikasa Ackerman,2,10,Children,2017-06-03,1,-0.2315225185912798,0.7749504544785338,0.24129876785547164,62,Season 2
Mikasa Ackerman,2,11,Charge,2017-06-10,4,0.2508113608301964,0.5025884182952147,-0.048919328462982525,34,Season 2
Mikasa Ackerman,3,2,Pain,2018-07-29,1,-0.22869706283315752,1.519007508543501,1.3561476155421024,37,Season 3
Mikasa Ackerman,3,3,Old Story,2018-08-05,2,0.7349987981735917,0.3577667613048247,0.23185043623184365,77,Season 3
Mikasa Ackerman,3,6,Sin,2018-08-26,3,-0.23310192992892553,-0.3328491962516242,0.6020438231726664,38,Season 3
Mikasa Ackerman,3,8,Outside the Walls of Orvud District,2018-09-09,1,-0.23231222426010267,0.22105062911345486,0.22788891200333183,40,Season 3
Mikasa Ackerman,3,12,Night of the Battle to Retake the Wall,2018-10-14,1,-0.23323896663709098,0.20870214298266906,0.23185043623184365,43,Season 3
Mikasa Ackerman,3,13,The Town Where Everything Began,2019-04-28,1,-0.23406225306024034,0.8326663357346745,1.3521860913135906,44,Season 3
Mikasa Ackerman,3,14,Thunder Spears,2019-05-05,4,-0.23260841876186802,-0.0637943605969679,-0.6122860386490656,45,Season 3
Mikasa Ackerman,3,18,Midnight Sun,2019-06-02,1,-0.23310192992892553,-0.3328491962516242,0.2306323157008899,63,Season 3
Mikasa Ackerman,3,20,That Day,2019-06-16,2,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,50,Season 3
Mikasa Ackerman,3,21,The Attack Titan,2019-06-23,1,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,51,Season 3
Mikasa Ackerman,4,11,Impostors,2021-02-21,1,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,70,Season 4
Mikasa Ackerman,4,17,Judgement,2022-01-09,1,-0.23310192992892553,-0.3328491962516242,0.22514550830577376,57,Season 4
Mikasa Ackerman,4,18,Sneak Attack,2022-01-16,1,-0.23310192992892553,-0.3328491962516242,0.22514550830577376,58,Season 4
Mikasa Ackerman,4,22,Thaw,2022-02-13,3,-0.23253058319610065,0.42973339235869795,0.9781300576855899,59,Season 4
Mikasa Ackerman,4,27,Retrospective,2022-03-20,1,-0.23296744740398137,0.6414121049864691,-0.8936648636093687,9,Season 4
Mikasa Ackerman,4,28,The Dawn of Humanity,2022-04-03,8,0.4928969593769601,0.01598495916053555,0.37067295633465214,83,Season 4
Mike Zacharias,2,1,Beast Titan,2017-04-01,8,-0.232630121576178,-0.04479850985567567,-0.46645406048744875,28,Season 2
Moblit Berner,1,25,Wall: Raid on Stohess District (3),2013-09-29,1,-0.23310192992892553,-0.3328491962516242,0.2330685567627974,27,Season 1
Moblit Berner,2,2,I'm Home,2017-04-08,1,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,29,Season 2
Moblit Berner,2,9,Opening,2017-05-27,1,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,33,Season 2
Moblit Berner,2,10,Children,2017-06-03,2,-0.23317044828300826,-0.06207352663447756,-0.33029815342328567,62,Season 2
Moblit Berner,3,1,Smoke Signal,2018-07-22,1,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,36,Season 3
Moblit Berner,3,2,Pain,2018-07-29,3,-0.23310192992892553,-0.3328491962516242,-0.8910238474570275,37,Season 3
Moblit Berner,3,3,Old Story,2018-08-05,1,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,77,Season 3
Mr. Leonhart,1,25,Wall: Raid on Stohess District (3),2013-09-29,2,-0.2327070770945141,-0.05589928356908466,0.7971979085321825,27,Season 1
Mr. Leonhart,4,5,Declaration of War,2021-01-10,1,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,64,Season 4
Mr. Leonhart,4,23,Sunset,2022-02-20,1,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,6,Season 4
Nanaba,2,1,Beast Titan,2017-04-01,1,-0.23310192992892553,-0.3328491962516242,-0.882998411454787,28,Season 2
Nanaba,2,4,Soldier,2017-04-22,10,0.15399840973436144,-0.028844146668775637,0.00735643652907807,61,Season 2
Nicolo,4,9,Brave Volunteers,2021-02-07,3,-0.23310192992892553,-0.3328491962516242,0.9736601057348766,54,Season 4
Nile Dok,1,14,Can't Look Into His Eyes - Eve of the Counterattack (1),2013-07-14,14,-0.09457795735811021,0.29991168818476976,0.06921191098245788,20,Season 1
Nile Dok,1,25,Wall: Raid on Stohess District (3),2013-09-29,5,3.6373266451411435,0.9420216636301162,0.68254380438071,27,Season 1
Nile Dok,3,3,Old Story,2018-08-05,7,-0.23321988625328066,0.002217039046533955,0.22949894734822243,77,Season 3
Nile Dok,3,4,Trust,2018-08-12,5,-0.23330208109866696,0.10376427514177021,-0.21841711623177143,78,Season 3
Nile Dok,3,22,Beyond the Wall,2019-06-30,1,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,52,Season 3
Nile Dok,4,18,Sneak Attack,2022-01-16,2,-0.23310192992892553,-0.3328491962516242,0.7932363843036707,58,Season 4
Nile Dok,4,22,Thaw,2022-02-13,1,-0.23310192992892553,-0.3328491962516242,1.3506608081469862,59,Season 4
